datetime,pH,specific_conductance,water_temperature,dissolved_oxygen,discharge
2021-08-08 00:00:00+00:00,7.7,464.1354166666667,29.603125000000002,5.815625,3049.0625
2021-08-09 00:00:00+00:00,7.736458333333334,397.8333333333333,29.922916666666666,6.270833333333333,2109.4791666666665
2021-08-10 00:00:00+00:00,7.8,405.8125,30.31458333333333,6.484375,1754.4791666666667
2021-08-11 00:00:00+00:00,7.825,430.4270833333333,30.675,6.616666666666666,1535.4166666666667
2021-08-12 00:00:00+00:00,7.905208333333333,444.7708333333333,31.03333333333333,6.744791666666667,1447.3958333333333
2021-08-13 00:00:00+00:00,7.941666666666666,451.3541666666667,31.431250000000002,6.969791666666667,1386.1458333333333
2021-08-14 00:00:00+00:00,8.047916666666667,457.0625,31.742708333333336,7.348958333333333,1321.875
2021-08-15 00:00:00+00:00,8.132291666666665,469.0416666666667,31.373958333333334,7.7281249999999995,1271.875
2021-08-16 00:00:00+00:00,8.145833333333334,480.375,30.780208333333334,7.786458333333333,1242.2916666666667
2021-08-17 00:00:00+00:00,8.271875,505.28125,30.808333333333334,8.329166666666667,1346.6666666666667
2021-08-18 00:00:00+00:00,8.280208333333333,546.65625,30.519791666666666,7.769791666666666,2880.625
2021-08-19 00:00:00+00:00,8.019791666666666,602.1458333333334,29.760416666666668,6.346875,3992.1875
2021-08-20 00:00:00+00:00,7.917708333333334,619.9583333333334,30.011458333333334,6.203125,3290.9375
2021-08-21 00:00:00+00:00,7.900000000000001,587.9479166666666,29.97083333333333,6.280208333333333,5134.0625
2021-08-22 00:00:00+00:00,7.888541666666668,493.5416666666667,29.816666666666666,5.916666666666667,7237.5
2021-08-23 00:00:00+00:00,7.860416666666667,419.1354166666667,29.567708333333332,5.848958333333333,6444.479166666667
2021-08-24 00:00:00+00:00,7.8125,427.25,29.90833333333333,5.996875,4066.7708333333335
2021-08-25 00:00:00+00:00,7.8,400.6770833333333,30.3875,6.21875,2652.7083333333335
2021-08-26 00:00:00+00:00,7.813541666666667,412.8541666666667,30.930208333333336,6.355208333333334,2053.125
2021-08-27 00:00:00+00:00,7.841666666666666,413.6979166666667,30.929166666666664,6.519791666666666,1733.75
2021-08-28 00:00:00+00:00,7.909375000000001,424.1666666666667,30.789583333333336,6.748958333333333,1518.9583333333333
2021-08-29 00:00:00+00:00,7.969791666666667,433.0104166666667,30.59375,7.117708333333333,1431.0416666666667
2021-08-30 00:00:00+00:00,8.072916666666666,441.4166666666667,30.660416666666666,7.528125,1396.3541666666667
2021-08-31 00:00:00+00:00,8.16875,450.9270833333333,30.920833333333334,7.910416666666666,1347.0833333333333
2021-09-01 00:00:00+00:00,8.282291666666667,464.53125,31.363541666666666,8.389583333333333,1318.0208333333333
2021-09-02 00:00:00+00:00,8.358333333333333,485.90625,31.60729166666667,8.634375,1337.5
2021-09-03 00:00:00+00:00,8.403191489361701,509.9148936170213,31.712500000000002,9.001063829787235,1329.375
2021-09-04 00:00:00+00:00,8.554166666666667,542.9166666666666,31.630208333333332,9.594791666666667,1313.0208333333333
2021-09-05 00:00:00+00:00,8.607291666666667,575.0104166666666,31.65833333333333,8.15,1246.5625
2021-09-06 00:00:00+00:00,8.409374999999999,608.6354166666666,31.59375,7.323958333333334,1198.6458333333333
2021-09-07 00:00:00+00:00,8.704166666666667,630.8958333333334,30.880208333333332,9.420833333333333,1160.8333333333333
2021-09-08 00:00:00+00:00,8.761458333333334,650.3645833333334,30.022916666666664,10.080208333333333,1105.7291666666667
2021-09-09 00:00:00+00:00,8.75625,666.9166666666666,29.604166666666668,9.533333333333333,1056.6666666666667
2021-09-10 00:00:00+00:00,8.860416666666667,674.3333333333334,28.788541666666664,9.19375,1021.9791666666666
2021-09-11 00:00:00+00:00,8.971874999999999,675.9791666666666,28.188541666666666,9.544791666666667,1037.0833333333333
2021-09-12 00:00:00+00:00,8.840625000000001,651.6666666666666,27.910416666666666,12.598958333333334,1023.90625
2021-09-13 00:00:00+00:00,8.946875,656.9444444444445,28.021874999999998,12.422916666666666,1035.8854166666667
2021-09-14 00:00:00+00:00,9.005208333333334,678.9787234042553,27.688541666666666,10.293750000000001,1106.875
2021-09-15 00:00:00+00:00,8.922916666666667,704.3723404255319,27.166666666666668,8.803125,1089.6875
2021-09-16 00:00:00+00:00,8.770833333333334,723.5978260869565,26.96666666666667,8.458333333333334,1025.1770833333333
2021-09-17 00:00:00+00:00,8.761458333333334,725.8229166666666,27.12291666666667,10.198958333333334,1001.3020833333334
2021-09-18 00:00:00+00:00,8.85,695.7052631578947,27.678124999999998,11.903125000000001,991.6458333333334
2021-09-19 00:00:00+00:00,8.788541666666667,686.46875,28.065625,11.423958333333333,958.6875
2021-09-20 00:00:00+00:00,8.708333333333334,702.34375,28.723958333333332,10.955208333333333,930.4791666666666
2021-09-21 00:00:00+00:00,8.586458333333333,724.2083333333334,29.088541666666668,10.098958333333334,920.7083333333334
2021-09-22 00:00:00+00:00,8.492708333333333,740.8854166666666,28.092708333333334,9.405208333333333,901.5520833333334
2021-09-23 00:00:00+00:00,8.643749999999999,740.1368421052632,26.724999999999998,10.106250000000001,819.2604166666666
2021-09-24 00:00:00+00:00,8.679166666666665,746.578947368421,25.921875,10.606250000000001,774.0208333333334
2021-09-25 00:00:00+00:00,8.709375,751.3541666666666,25.558333333333334,10.856250000000001,767.7083333333334
2021-09-26 00:00:00+00:00,8.671875,749.5208333333334,25.454166666666666,10.637500000000001,752.4375
2021-09-27 00:00:00+00:00,8.680208333333333,746.1354166666666,25.508333333333336,10.885416666666666,733.2291666666666
2021-09-28 00:00:00+00:00,8.719791666666667,735.5104166666666,25.972916666666666,11.182291666666666,711.1354166666666
2021-09-29 00:00:00+00:00,8.799999999999999,739.09375,26.315625,11.419791666666667,705.7916666666666
2021-09-30 00:00:00+00:00,8.939583333333333,731.7291666666666,26.63854166666667,12.091666666666667,689.0729166666666
2021-10-01 00:00:00+00:00,8.904166666666667,713.3125,26.753125,11.217708333333334,685.75
2021-10-02 00:00:00+00:00,8.863541666666668,722.3333333333334,26.561458333333334,11.141666666666666,696.1875
2021-10-03 00:00:00+00:00,8.831249999999999,741.0208333333334,26.869791666666668,11.465625000000001,711.6770833333334
2021-10-04 00:00:00+00:00,8.866666666666667,737.96875,26.635416666666668,11.788541666666667,730.4166666666666
2021-10-05 00:00:00+00:00,8.875,748.7604166666666,26.120833333333334,11.627083333333333,1419.3645833333333
2021-10-06 00:00:00+00:00,8.542708333333334,776.4895833333334,25.506249999999998,9.042708333333334,2014.6875
2021-10-07 00:00:00+00:00,8.218681318681318,792.4725274725274,25.291208791208792,8.048913043478262,1507.2916666666667
2021-10-08 00:00:00+00:00,8.060416666666667,789.9375,25.179166666666664,8.052083333333334,1099.0416666666667
2021-10-09 00:00:00+00:00,8.089583333333334,781.34375,25.422916666666666,8.472916666666666,853.4895833333334
2021-10-10 00:00:00+00:00,8.116666666666665,784.21875,25.441666666666666,8.726041666666667,746.8333333333334
2021-10-11 00:00:00+00:00,8.170833333333333,775.0833333333334,25.469791666666666,8.790625,713.6041666666666
2021-10-12 00:00:00+00:00,8.157291666666666,754.0416666666666,25.209374999999998,8.760416666666666,714.5729166666666
2021-10-13 00:00:00+00:00,8.09375,725.1145833333334,25.25208333333333,8.4125,738.4895833333334
2021-10-14 00:00:00+00:00,8.109375,735.0,25.375,8.369791666666666,818.9895833333334
2021-10-15 00:00:00+00:00,8.036458333333334,679.3229166666666,25.316666666666666,7.940625,2067.2916666666665
2021-10-16 00:00:00+00:00,7.944791666666667,627.09375,24.46875,7.528125,2346.6666666666665
2021-10-17 00:00:00+00:00,7.889583333333333,676.3229166666666,23.452083333333334,7.083333333333333,5463.645833333333
2021-10-18 00:00:00+00:00,7.659375,571.3125,22.815625,5.575,6152.5
2021-10-19 00:00:00+00:00,7.785416666666666,382.2708333333333,21.680208333333336,6.517708333333334,3732.7083333333335
2021-10-20 00:00:00+00:00,7.798958333333332,375.875,21.617708333333336,7.094791666666667,2100.5208333333335
2021-10-21 00:00:00+00:00,7.789583333333333,402.7083333333333,22.2625,7.413541666666667,1408.5416666666667
2021-10-22 00:00:00+00:00,7.764583333333333,419.6770833333333,22.867708333333336,7.598958333333333,1154.7916666666667
2021-10-23 00:00:00+00:00,7.767708333333334,430.4166666666667,23.370833333333334,7.680208333333333,1016.9166666666666
2021-10-24 00:00:00+00:00,7.8,451.5208333333333,23.546875,7.765625,903.09375
2021-10-25 00:00:00+00:00,7.8,482.6875,23.978125000000002,7.844791666666667,847.1145833333334
2021-10-26 00:00:00+00:00,7.8218749999999995,497.3229166666667,24.488541666666666,7.914583333333334,796.3020833333334
2021-10-27 00:00:00+00:00,7.847916666666666,483.34375,24.378125,8.045833333333333,805.2708333333334
2021-10-28 00:00:00+00:00,7.954166666666667,469.09375,22.93541666666667,8.326041666666667,813.375
2021-10-29 00:00:00+00:00,8.046875,464.9479166666667,20.888541666666665,8.701041666666667,805.2916666666666
2021-10-30 00:00:00+00:00,8.120833333333332,483.5729166666667,19.448958333333334,9.220833333333333,904.7916666666666
2021-10-31 00:00:00+00:00,8.316666666666666,528.65625,18.811458333333334,10.035416666666666,2328.9583333333335
2021-11-01 00:00:00+00:00,8.4,628.875,19.004166666666666,9.317708333333334,2547.7083333333335
2021-11-02 00:00:00+00:00,8.080208333333333,723.4166666666666,19.248958333333334,8.867708333333333,1791.1458333333333
2021-11-03 00:00:00+00:00,8.008333333333333,740.6145833333334,19.223958333333332,8.748958333333333,1295.8333333333333
2021-11-04 00:00:00+00:00,7.967708333333333,744.1770833333334,18.229166666666668,8.746875000000001,1068.9270833333333
2021-11-05 00:00:00+00:00,8.028125000000001,702.6145833333334,17.226041666666667,9.167708333333334,985.4895833333334
2021-11-06 00:00:00+00:00,8.004166666666666,635.59375,16.569791666666667,9.298958333333333,1709.09375
2021-11-07 00:00:00+00:00,7.969791666666667,550.0729166666666,16.115624999999998,9.0875,4962.708333333333
2021-11-08 00:00:00+00:00,7.836458333333333,637.7916666666666,16.421875,8.438541666666667,4253.645833333333
2021-11-09 00:00:00+00:00,7.8,525.4583333333334,16.36041666666667,8.268749999999999,2604.0625
2021-11-10 00:00:00+00:00,7.797916666666667,454.1666666666667,16.483333333333334,8.583333333333334,1706.5625
2021-11-11 00:00:00+00:00,7.777083333333334,447.7395833333333,17.184375,8.769791666666666,1436.3541666666667
2021-11-12 00:00:00+00:00,7.7906249999999995,476.8333333333333,17.196875000000002,8.867708333333335,1422.8125
2021-11-13 00:00:00+00:00,7.794791666666666,456.4791666666667,16.5625,8.994791666666666,1425.1041666666667
2021-11-14 00:00:00+00:00,7.8,422.1770833333333,15.895833333333334,9.177083333333334,3955.0
2021-11-15 00:00:00+00:00,7.776041666666667,549.90625,16.515625,8.721874999999999,5072.083333333333
2021-11-16 00:00:00+00:00,7.698958333333334,521.4166666666666,17.390625,8.122916666666667,3404.4791666666665
2021-11-17 00:00:00+00:00,7.686458333333333,404.6458333333333,17.520833333333332,8.259375,2178.3333333333335
2021-11-18 00:00:00+00:00,7.6187499999999995,422.4479166666667,17.716666666666665,8.454166666666667,1594.6875
2021-11-19 00:00:00+00:00,7.690625000000001,423.21875,16.697916666666668,8.755208333333334,1337.1875
2021-11-20 00:00:00+00:00,7.7,413.3854166666667,15.932291666666666,9.005208333333334,1172.2916666666667
2021-11-21 00:00:00+00:00,7.7,428.4375,16.095833333333335,9.196875,1167.0833333333333
2021-11-22 00:00:00+00:00,7.7281249999999995,434.7604166666667,16.238541666666666,9.340625,1172.3958333333333
2021-11-23 00:00:00+00:00,7.770833333333333,459.0625,15.846874999999999,9.595833333333333,1057.5
2021-11-24 00:00:00+00:00,7.854347826086957,462.4891304347826,15.609473684210528,9.931521739130435,1022.0833333333334
2021-11-25 00:00:00+00:00,8.053125,489.6354166666667,16.1625,10.171875,1082.3958333333333
2021-11-26 00:00:00+00:00,8.151041666666666,509.9895833333333,15.417708333333332,10.535416666666666,1110.7291666666667
2021-11-27 00:00:00+00:00,8.315624999999999,532.3020833333334,14.520833333333334,11.329166666666666,1148.2291666666667
2021-11-28 00:00:00+00:00,8.473958333333334,574.0625,14.127083333333333,11.839583333333332,1180.5208333333333
2021-11-29 00:00:00+00:00,8.591666666666667,581.28125,14.015625,12.621875000000001,1173.125
2021-11-30 00:00:00+00:00,8.709375,607.9895833333334,14.020833333333334,13.341666666666667,1113.6458333333333
2021-12-01 00:00:00+00:00,8.635416666666666,629.9375,14.34375,13.177083333333334,1182.6041666666667
2021-12-02 00:00:00+00:00,8.733333333333333,611.4895833333334,15.058333333333332,13.448958333333332,1825.4166666666667
2021-12-03 00:00:00+00:00,8.626041666666667,621.3125,15.505208333333334,12.111458333333333,1772.1875
2021-12-04 00:00:00+00:00,8.478125,666.7708333333334,16.054166666666667,11.19375,1460.3125
2021-12-05 00:00:00+00:00,8.36875,673.3854166666666,16.869791666666668,10.965625000000001,1283.75
2021-12-06 00:00:00+00:00,8.301041666666666,682.46875,17.59375,10.725,1208.75
2021-12-07 00:00:00+00:00,8.247916666666667,683.7916666666666,16.889583333333334,10.569791666666667,1145.8333333333333
2021-12-08 00:00:00+00:00,8.336458333333335,693.2708333333334,16.447916666666668,11.055208333333333,1118.4375
2021-12-09 00:00:00+00:00,8.34375,696.8020833333334,16.517708333333335,11.072916666666666,1105.0
2021-12-10 00:00:00+00:00,8.299999999999999,688.84375,17.238541666666666,10.753124999999999,1085.2083333333333
2021-12-11 00:00:00+00:00,8.266666666666667,618.0833333333334,17.789583333333333,10.314583333333333,1118.6458333333333
2021-12-12 00:00:00+00:00,8.430208333333335,605.375,16.119791666666668,11.014583333333334,1093.0208333333333
2021-12-13 00:00:00+00:00,8.549999999999999,599.5520833333334,14.877083333333333,11.852083333333333,1076.9791666666667
2021-12-14 00:00:00+00:00,8.514583333333333,588.9368421052632,14.980208333333335,11.815624999999999,1039.7916666666667
2021-12-15 00:00:00+00:00,8.484375,578.3894736842105,15.984375,11.835416666666667,1027.6979166666667
2021-12-16 00:00:00+00:00,8.720833333333333,567.0760869565217,17.440625,12.526041666666666,1045.0
2021-12-17 00:00:00+00:00,8.785416666666666,503.8020833333333,18.48125,12.663541666666667,1051.9791666666667
2021-12-18 00:00:00+00:00,8.65,475.0520833333333,18.804166666666667,11.353125,1139.2708333333333
